"id","cites"
"1985161006","2140190241"
"1987224537","2140190241"
"1989930496","2079770397"
"1990953635","2008607596"
"1992216958","1512048309"
"1993653513","2035400943"
"1994036139","2035842511"
"1995110655","1816555940"
"1997743906","2140190241"
"1998613506","1995026020"
"1998821010","1534546788"
"1999405264","2008809160"
"1999438378","2121789841"
"2001591675","1978684417"
"2001591675","2043983062"
"2001863350","2021509538"
"2003689782","2028697230"
"2010981108","1506679410"
"2011995162","2029086346"
"2012810689","1983340290"
"2015440964","2069213620"
"2017690718","2142829877"
"2018157805","2083999202"
"2019010406","2149116559"
"2020522612","1538443123"
"2021956405","2048165280"
"2021981721","2078418213"
"2023274008","1999753800"
"2023683095","2159946848"
"2023735268","2164127460"
"2026377555","2051847711"
"2027193531","1972185437"
"2029938916","1481164237"
"2030596655","1657451922"
"2032924670","1988574130"
"2033617623","2098695330"
"2034687684","2140190241"
"2034937423","1743084921"
"2036028500","2054050439"
"2037042020","1647979008"
"2038107718","2053327518"
"2038577858","2093528825"
"2039664998","2097005008"
"2042180845","2056326372"
"2042289698","2031049553"
"2043968948","1521160638"
"2044050772","2140190241"
"2044453188","1563143845"
"2044640566","2123829008"
"2044735814","2063560610"
"2044735814","2153193262"
"2048166248","2060598244"
"2048690040","2031666850"
"2049437460","2056933725"
"2050817250","2954878625"
"2051841944","1481164237"
"2052560843","2162860013"
"2054199725","1550061415"
"2054542177","1565219082"
"2054886871","2013724901"
"2054981760","1984148062"
"2054981760","2070609018"
"2056601675","1973759066"
"2057968080","2035842511"
"2062505385","2015631955"
"2063797796","2173557768"
"2063866021","2140190241"
"2063966285","2138331294"
"2063934807","1566485181"
"2064725392","1629017939"
"2065585006","2166164984"
"2065775950","2008248260"
"2071758199","2080601725"
"2074490524","2074745846"
"2077220767","2112219101"
"2079878149","2019453304"
"2083044595","2155659292"
"2083201000","2126379392"
"2083840353","2148855336"
"2084801439","1657451922"
"2085295041","2030479430"
"2085419112","2154357851"
"2088772871","2070609018"
"2090792169","2339271434"
"2091336094","1689629105"
"2094668917","2140190241"
"2095506327","2024017657"
"2096263907","2064860963"
"2096903159","1481164237"
"2096903159","1898552641"
"2096903159","2111462447"
"2096903159","2788917719"
"2096903159","2791832905"
"2096903159","2995154596"
"2097895712","1512048309"
"2098172118","1518854552"
"2099857870","2113346794"
"2100026784","1517040068"
"2100298638","2012549568"
"2102713321","2123094704"
"2102884867","2107939352"
"2103977718","2070609018"
"2110059387","2135948849"
"2110137624","1999226638"
"2110848900","1843129413"
"2110852599","2135948849"
"2111745111","2144241153"
"2111928597","1529049806"
"2112843696","1489575125"
"2113853349","2132152975"
"2115489046","1593683169"
"2119003680","2162468947"
"2119012848","2140190241"
"2120303712","2031666850"
"2120875628","2140190241"
"2121117345","2031545926"
"2121117345","2121848402"
"2122255900","2042348321"
"2122769083","2065716334"
"2122926917","1972448869"
"2123629586","1711595069"
"2123791177","2140190241"
"2124575488","2153193262"
"2124701288","2140190241"
"2126146529","2073440460"
"2126951511","1593683169"
"2128051028","2005349380"
"2128454506","2106332349"
"2128427912","1954429018"
"2128637955","1965575876"
"2128730150","1965399019"
"2130188562","2100129540"
"2131431895","2131344613"
"2131602454","1486866276"
"2131602454","1972448869"
"2133991830","2073440460"
"2134425875","2161806654"
"2134497599","2082549580"
"2136308582","2168143471"
"2137282056","1594148294"
"2137530840","2145582943"
"2138938700","2131794670"
"2138959475","1999083930"
"2138959475","2108914061"
"2139309229","2024370454"
"2139847163","2160954631"
"2140998653","1479752016"
"2140998653","1538443123"
"2141957843","1972292376"
"2143434067","1970934235"
"2145019219","2073440460"
"2145546522","2122056155"
"2146035727","2067070250"
"2147827307","2119993134"
"2148963389","2339271434"
"2149601387","1521815143"
"2149601387","1964787186"
"2149601387","1993399692"
"2149825536","1640828351"
"2150322132","1575862953"
"2150490533","1837087272"
"2150730190","2103699908"
"2150853899","2140190241"
"2152413159","1989891988"
"2152981048","2125683976"
"2153636750","2152885346"
"2154028467","2126875755"
"2154098900","1755995743"
"2154811453","2083999202"
"2155525592","2103699908"
"2156840596","2138331294"
"2156897023","1558177242"
"2157389702","2154349582"
"2157520550","2156649005"
"2158352364","2129433229"
"2158928598","2133486451"
"2159685182","1980715987"
"2159685182","2048165280"
"2160203376","1671671862"
"2160919669","2125760014"
"2161591882","1915616891"
"2162704149","2137498472"
"2162713624","2133201491"
"2163965645","2125760014"
"2164589402","1592458933"
"2164929866","1485061715"
"2167297862","2017275094"
"2167506098","2073440460"
"2167573951","2264517409"
"2169087270","1999118935"
"2169087270","2087026406"
"2169202757","14129534"
"2169310268","2073440460"
"2171416595","2111418437"
"2171766652","2130368909"
"2172069611","571974055"
"2172228805","2132463541"
"2173132378","1559198035"
"2176122793","1583529980"
"2176122793","1970258631"
"2194656245","1481164237"
"2194656245","2788917719"
"2211972196","272120385"
"2213577232","2065577613"
"2226489716","287526166"
"2226489716","2089897574"
"2243969344","1564241452"
"2243969344","2569378140"
"2262623756","2464557252"
"2294576209","1575612459"
"2295842993","1607241577"
"2296619892","2007998668"
"2296536356","2007998668"
"2299003096","2082549580"
"2300138205","2788917719"
"2301967910","1521160638"
"2318974702","1530257077"
"2322570996","2057851700"
"2328843985","2162043649"
"2343662808","1596929708"
"2395905986","1562495790"
"2406993837","2074610805"
"2463910753","2103699908"
"2475597706","1974359478"
"2476940186","2002912764"
"2479226861","599707313"
"2479427848","591464184"
"2479876438","435799233"
"2482219388","1966916691"
"2484634810","2037935274"
"2485181952","1970755622"
"2485181952","1971285020"
"2485181952","2074745846"
"2488673607","2033937921"
"2490745140","633327249"
"2495666288","2490872765"
"2496919923","1936969358"
"2500106298","1995387874"
"2502565601","1964230195"
"2502763095","565436236"
"2502763095","2015817441"
"2502763095","2048074393"
"2502763095","2150172582"
"2506290207","1809188141"
"2509702155","2478206029"
"2513636978","2152448533"
"2514063571","2119806435"
"2520598007","2093734260"
"2535929124","2140190241"
"2536809168","2140190241"
"2542474078","1989157562"
"2541625456","2063032266"
"2542965071","1972292376"
"2547886978","2163085364"
"2557094066","634318626"
"2564834347","2025864648"
"2566078131","2313869853"
"2584161863","1522579744"
"2584285004","2788917719"
"2589586594","2133486451"
"2608351024","1575424496"
"2612249236","2788917719"
"2706078957","2140190241"
"2762248526","1565102206"
"2765828838","2788917719"
"2769125353","2484619740"
"2781677840","1522579744"
"2799522601","600742893"
"2799522601","632111813"
"2799961795","2038333013"
"2803707903","2236127669"
"2804472371","2094149765"
"2897462783","618643828"
"2902250921","2791966384"
"2904135756","2167667080"
"2904888120","1534058688"
"2904888120","2149046700"
"2908788763","2560315235"
"2909805980","1534058688"
"2911127057","649211462"
"2931433244","2166430226"
"2948785245","1491393105"
"2950082989","2073440460"
"2963768805","1884372994"
"2969907247","2175334847"
"2971174501","2791832905"
"2980251411","1992483783"
"2992185777","2030989303"
"2997033688","2140190241"
"6476835","659273154"
"6476835","2037499854"
"13011801","2012968282"
"13685733","2145846051"
"29636364","2012968282"
"48549319","854839105"
"101415726","2034956740"
"108980932","2797148637"
"111772649","2073448073"
"129885694","2102354443"
"129885694","2244837655"
"168145768","1495406417"
"181679081","1968779312"
"215358465","1547230837"
"227696887","1494529484"
"290794060","1504573265"
"385052918","2012896854"
"561338601","640424632"
"571618522","1517079777"
"581815799","2082560533"
"602356251","2023855981"
"616879245","1965453867"
"637294680","1874027904"
"641398872","2017660912"
"956898137","1983145677"
"1024440756","1980158103"
"1479811722","1526695965"
"1479811722","1558016976"
"1480542814","1970415778"
"1482824439","2140498849"
"1483256566","1779735989"
"1488483876","2986348978"
"1489483546","2128514079"
"1491501448","2115755118"
"1492741962","2249139299"
"1494102340","2610335499"
"1501907526","2144634347"
"1509060163","2249139299"
"1515044241","2122536133"
"1516403307","2597061202"
"1517456157","2107021852"
"1524361758","2058360989"
"1540841543","9554017"
"1540841543","1999884715"
"1542971759","1965720095"
"1543905313","1974426447"
"1545331299","1977429445"
"1549633577","1490902438"
"1549793354","1938553101"
"1557821844","1572620440"
"1557502716","2033134830"
"1558973510","2259629735"
"1563319551","2144634347"
"1565262925","618880437"
"1569522393","2151910653"
"1576206880","2160204039"
"1581253965","2079482913"
"1583242969","2091484087"
"1584428635","435856893"
"1585136825","2038226736"
"1585136825","2110906980"
"1587855870","1770563333"
"1589864905","1508962320"
"1595441201","2044504651"
"1598172612","2057910963"
"1598172612","2069631853"
"1603731631","2130660558"
"1621901502","2129992957"
"1624314932","2058309620"
"1621525304","1534728038"
"1627559370","2144634347"
"1684450441","2169694531"
"1690197049","2042339758"
"1693301045","2171637744"
"1697137983","1874027904"
"1697137983","2140600059"
"1713551579","1836924423"
"1728853175","2151880275"
"1750919668","2797148637"
"1757313039","2097475873"
"1803159072","2002848380"
"1803757048","2054136196"
"1803757048","2055870134"
"1828712802","2115755118"
"1836785815","2058360989"
"1839744291","1585552314"
"1849900095","2137668906"
"1879145692","1559907478"
"1888392139","1965210165"
"1890030773","2042038203"
"1912770645","2122339039"
"1925182522","2169694531"
"1928752588","1527386852"
"1935827650","1984945905"
"1935827650","2169694531"
"1935414027","2610335499"
"1935935020","625484583"
"1940610147","2610335499"
"1940761297","2144634347"
"1953540581","1995924851"
"1963832718","2043692695"
"1966421669","1984945905"
"1966421669","2169694531"
"1967793866","2025668003"
"1968092734","2144634347"
"1968974221","2067603665"
"1971246486","2150316953"
"1971643917","2006396411"
"1971643917","2014605473"
"1971643917","2018306126"
"1972130090","2144634347"
"1972228581","2144634347"
"1972413849","2025683959"
"1973186470","1997191414"
"1973953006","1585773866"
"1974436054","2000643790"
"1974416123","2062123172"
"1974555861","1980316829"
"1975174385","2171518114"
"1975806948","1971499590"
"1978722364","1970994382"
"1978722364","2109560070"
"1980750229","1608735834"
"1982067192","2048002868"
"1983211619","2144634347"
"1983232835","610454175"
"1984542950","2089593820"
"1984870409","2027345638"
"1984870409","2129992957"
"1986067162","2115755118"
"1987905187","2088636097"
"1988574676","2054111326"
"1988737526","1900557255"
"1990818944","2093539603"
"1991545258","2144634347"
"1992629928","2119120935"
"1993426724","2066232047"
"1993527670","2077178213"
"1994036139","2110906980"
"1995197213","2136956785"
"1997927673","2054790446"
"1998159616","2797148637"
"1998768248","2610335499"
"2000940928","2106720362"
"2001165019","2156267227"
"2002384670","1972038978"
"2002680680","2115755118"
"2004129968","2033925885"
"2005635618","2046098935"
"2005759405","2011695476"
"2008088664","2136493260"
"2009568299","2108347288"
"2009942209","2004233645"
"2009989885","1971499590"
"2010705706","1971499590"
"2010705706","1974809417"
"2010822314","2036552927"
"2011115880","1857420975"
"2011115880","2062131993"
"2011300029","1896194400"
"2011995162","2031492472"
"2012194206","2152724238"
"2012554082","2033563699"
"2016116988","1512444571"
"2016331656","2244837655"
"2016371007","2099363569"
"2016860646","2144634347"
"2017241939","2042038203"
"2018157805","2083027871"
"2018817912","2077838062"
"2022248553","2061535723"
"2023118123","2080955495"
"2023683095","1989661817"
"2025083303","2610335499"
"2027592943","1970323497"
"2028288328","1530875822"
"2029171869","2061463120"
"2030465471","2091558236"
"2030668727","2048934978"
"2030694217","583315544"
"2031600805","2063986530"
"2033246101","1977192410"
"2033246101","1993944079"
"2033246101","2043692695"
"2033246101","2051744073"
"2034574546","2066751658"
"2035771015","2042795002"
"2036762505","2074485185"
"2038789579","2986348978"
"2039048614","2086803700"
"2039624997","2093225945"
"2040301292","2058420068"
"2040859897","2006062525"
"2042289698","2136407193"
"2043440791","2017660912"
"2044015382","1966879744"
"2045270477","2144634347"
"2045562136","2204045278"
"2046814227","2032435401"
"2047159079","2091688017"
"2047732228","1535407041"
"2047829222","2986348978"
"2048690040","2114594808"
"2048994202","2797148637"
"2049482525","1779735989"
"2051283549","2077178213"
"2052501083","2165872779"
"2052526445","2006396411"
"2052526445","2106720362"
"2052560843","2061463120"
"2053489148","1545831398"
"2054967338","2091558236"
"2054981760","2092862229"
"2055774179","2111795370"
"2056280072","2006994648"
"2058850595","2009580983"
"2063866021","2129066856"
"2063941205","2152682865"
"2064662990","2129992957"
"2065363689","2167731753"
"2067167604","2106720362"
"2067528037","2249139299"
"2068130773","1899016826"
"2068792237","2031664199"
"2069603787","2064903298"
"2069632097","2144634347"
"2072991336","2144634347"
"2073398506","2074529754"
"2074490524","2058295084"
"2077004310","2051690661"
"2077220767","2610335499"
"2078816308","2089538316"
"2079398331","1504573265"
"2079727636","2169694531"
"2079686425","1977850628"
"2081220654","2065310719"
"2084133181","2144634347"
"2084394560","2797148637"
"2084801439","1998210397"
"2084913518","1991429996"
"2085247289","2063646884"
"2085419112","2169363295"
"2086327288","2110906980"
"2088250540","2005576563"
"2090708497","2091688017"
"2091231927","2003731883"
"2091706608","1900314451"
"2092424905","2013558296"
"2092424905","2041383871"
"2094800416","2015552032"
"2095080773","2054840326"
"2095219951","2028656520"
"2095506327","2169694531"
"2096716303","2143485129"
"2096903159","2137668906"
"2096903159","2249139299"
"2100298638","2084875422"
"2100732567","2163044634"
"2100781439","2102354443"
"2102432853","2104752886"
"2103384751","2146091316"
"2103977718","2013558296"
"2104934127","2031442174"
"2106352165","2027956553"
"2107374814","2170851341"
"2107709024","2133491976"
"2110279323","2144634347"
"2110283376","2135880270"
"2111724629","2015432638"
"2112089949","1899664083"
"2112987986","2097240269"
"2113103226","1896923830"
"2113103226","2124221806"
"2113103226","2148268672"
"2113521405","2171518114"
"2113622567","2134754074"
"2115927545","2015432638"
"2118416076","2127844926"
"2118855492","2121240442"
"2119530265","2144634347"
"2120098569","2164966495"
"2120303712","2049537859"
"2120303712","2069984668"
"2121117345","1970612277"
"2122926917","1990340995"
"2125002785","2059525184"
"2127415357","2115755118"
"2128465422","2111104611"
"2128938573","1533948689"
"2129102859","2122899883"
"2129246740","2001613397"
"2129976136","2112751623"
"2130197386","1997820336"
"2131602454","2062123172"
"2131602454","2084875422"
"2131602454","2091688017"
"2134497599","2001286925"
"2135021425","2098355507"
"2135021425","2150496754"
"2135059813","2157364313"
"2135494797","1819694873"
"2136354500","2031492472"
"2136790576","2137443319"
"2137478714","1779735989"
"2142033782","2169294717"
"2142106413","2153639720"
"2142280860","2055870134"
"2143165404","2144634347"
"2145038850","2169605656"
"2145468332","2086803700"
"2145501037","1960682387"
"2145721765","425547327"
"2145721765","1967885174"
"2147827307","1971498567"
"2148130705","2144634347"
"2148646899","609432077"
"2148731627","2041065898"
"2149856451","1591378529"
"2150732136","2033960784"
"2151147465","2097563080"
"2152044029","2015552032"
"2154645004","2137411077"
"2154811453","1908472076"
"2154811453","2031492472"
"2154811453","2036490394"
"2154811453","2070520079"
"2154811453","2091688017"
"2154811453","2114594808"
"2154811453","2135880270"
"2154996392","2115755118"
"2155559020","1971724331"
"2155735325","2100194628"
"2156897023","608220199"
"2157617842","1580256954"
"2157820015","2797148637"
"2158352364","2169694531"
"2159209410","2162592883"
"2159685182","2015552032"
"2159964914","2041761484"
"2160438302","1495410126"
"2161430947","2162703739"
"2162214531","2132597487"
"2163285565","2797148637"
"2163349994","2797148637"
"2163543398","1576413672"
"2163778577","1582122871"
"2164528422","2115755118"
"2168183430","2460607473"
"2169728846","1999293155"
"2172228805","2008086108"
"2172228805","2051690661"
"2172228805","2106208383"
"2172228805","2118313527"
"2172978260","2797148637"
"2196950962","2083027871"
"2218534752","1512153600"
"2219332044","2074529754"
"2223596268","2108587330"
"2231498548","1981251967"
"2239512568","1975649169"
"2245805501","2111104611"
"2247112762","2249139299"
"2247473622","2058717998"
"2248472340","1539616584"
"2251332263","2168963845"
"2251554675","2115755118"
"2271539860","2107889233"
"2283030286","2046890937"
"2284246707","2096267728"
"2285391383","1977192410"
"2297800579","2249139299"
"2299003096","1991650654"
"2300704775","2026080049"
"2300704775","2479981264"
"2319487183","2074725625"
"2327108593","1608735834"
"2331235888","2074725625"
"2337128381","2797148637"
"2337790222","2249139299"
"2398390280","1512153600"
"2399428563","2249139299"
"2400510450","2081298662"
"2402232736","1561082337"
"2409945449","2067767241"
"2422574065","2123563838"
"2475597706","2094429443"
"2475597706","2502499036"
"2477043755","2067603665"
"2479226861","2033124535"
"2480377748","1973684496"
"2483632684","2049290896"
"2483632684","2085484704"
"2483632684","2090890415"
"2485181952","2000542563"
"2485025411","3028373349"
"2487418728","1984759356"
"2488945070","1986905947"
"2490745140","2105112320"
"2491094440","1599122459"
"2492271016","568383493"
"2492906324","562965665"
"2492906324","1567382675"
"2495575694","2082560533"
"2497942457","2486910807"
"2500256785","1984759356"
"2502325211","2076135931"
"2502565601","359987841"
"2502763095","2482753751"
"2502763095","2504368316"
"2505548070","1585552314"
"2508202132","1978933387"
"2525760023","2155333054"
"2531314047","2146575824"
"2535773973","1981530572"
"2538456393","2166049140"
"2540428349","2072873382"
"2542965071","2040334833"
"2553721134","2610335499"
"2589586594","2081465772"
"2599429358","2144634347"
"2617607136","1988176669"
"2621960248","2144634347"
"2742260196","2073241731"
"2751473393","2115884402"
"2754509775","2162592883"
"2761654590","1980206786"
"2765164642","227277429"
"2765757566","2123019231"
"2796354962","312526592"
"2806758456","650736404"
"2887203662","1999828105"
"2888623609","2610335499"
"2889279545","1844961184"
"2890144670","2070172718"
"2894946528","2790434493"
"2899428293","1530163290"
"2904566946","2144325458"
"2912618626","1494101111"
"2921714628","565319145"
"2948785245","31228572"
"2953703479","1990923113"
"2955654587","1990923113"
"2964058506","2115755118"
"2969723769","1971290995"
"2992704497","2050178148"
"2999746904","2735140382"
"3022298315","2038226736"
"19939807","1510054038"
"68026423","2294312977"
"70630176","1506903017"
"75776289","2301282547"
"93758920","2149601387"
"125404043","2060307520"
"146904561","1962605120"
"155647586","1998282741"
"161459582","2025616634"
"166169177","2091926892"
"189405385","191140446"
"221761378","1993259896"
"221761378","2031853666"
"232799378","2094133503"
"233081208","633046564"
"233081208","2070324962"
"254236502","2096903159"
"305897028","1997929512"
"340267362","2073509274"
"341287569","2226445509"
"415260010","646542686"
"415260010","2042137662"
"584115328","2075672687"
"588786726","1684450441"
"593922909","608594984"
"595282993","1877857629"
"595282993","1981829565"
"595282993","2077867639"
"595282993","2891484066"
"599825815","566893034"
"599825815","1531556968"
"610411443","1480587170"
"611051200","2104349363"
"615323360","2095134324"
"619711958","1512021950"
"619711958","1547398816"
"633947569","598621860"
"640744729","581856974"
"658827312","1597654888"
"745708165","2023370277"
"766233927","1599857818"
"898073599","1708911126"
"958726535","2017786899"
"999284014","2096903159"
"1015736298","2017645335"
"1033118344","1983912071"
"1039800262","2163911639"
"1480532929","843931789"
"1480532929","2014157390"
"1480532929","2148486540"
"1480493130","2163736002"
"1483360111","1985089130"
"1483360111","2047754843"
"1483656727","2057921177"
"1484508919","2091170376"
"1484508919","2112522387"
"1484508919","2124132553"
"1486882139","2135430119"
"1487146018","2734943586"
"1488956594","127294595"
"1490026795","2128427912"
"1492729091","2096903159"
"1492895970","1592871509"
"1494394691","2163736002"
"1496369013","2037710531"
"1499163112","2149744863"
"1501718861","1970131865"
"1505916060","127294595"
"1505891678","1544269207"
"1505891678","2100983000"
"1507937889","1604190182"
"1507937889","1975272923"
"1510573294","1998537899"
"1510473099","2228498771"
"1510712334","1991870124"
"1511168296","2110075766"
"1513979881","1880544208"
"1513890874","2132524091"
"1514489656","1586124026"
"1514489656","1975833254"
"1515454997","2124854502"
"1518881707","2083317499"
"1519650359","1993866001"
"1522383429","2126106103"
"1524648747","1877857629"
"1532471543","3022912667"
"1533316333","1713551579"
"1533457263","2824809329"
"1534779511","389713538"
"1534779511","2148774286"
"1534779511","2158058547"
"1539431694","2034211784"
"1539821753","1589943916"
"1547111886","2106204963"
"1551999091","2100061508"
"1554373619","2210736666"
"1556212265","2154909745"
"1558571938","2106540984"
"1558819225","2161981934"
"1561102339","2001350589"
"1561102339","2073896589"
"1561487379","2208923056"
"1563397108","2132662380"
"1564464714","1506480892"
"1567012508","1802449732"
"1567291939","2126971410"
"1569784192","2056557280"
"1569784192","2127998748"
"1575535846","2131664668"
"1577713148","2031519353"
"1578170903","2396260273"
"1578877992","2161482971"
"1579305530","1977363797"
"1579305530","2064468954"
"1580194443","1875689179"
"1580194443","2091349213"
"1580365030","1569885018"
"1585680900","2163174764"
"1587994586","111463845"
"1589597962","1534938032"
"1590398682","2131664668"
"1591342038","2263801291"
"1592809291","1532834506"
"1593418235","2115674221"
"1595682545","575211704"
"1595682545","2039566577"
"1597529951","2016946520"
"1598074601","1507762292"
"1600618388","2071609006"
"1601177025","1991997174"
"1601519265","2127464387"
"1602114801","2144639928"
"1602651872","2048386778"
"1605740460","1857090429"
"1605740460","2128153609"
"1607581240","1479811722"
"1609897255","2985057205"
"1617303177","1481587401"
"1626221097","1800818114"
"1667343202","2114350134"
"1668636511","2131664668"
"1683021915","2171524068"
"1680954853","1910327921"
"1691780594","1564134513"
"1696789696","2071038121"
"1725028495","2099189653"
"1733042527","1555674425"
"1749488802","2154817671"
"1755908639","625077787"
"1764607303","1569033204"
"1776257388","1657115570"
"1783364311","3023030859"
"1814280032","2150542744"
"1819641587","2153476845"
"1820015093","1666447063"
"1824433632","2169719009"
"1824683767","2102314894"
"1834554565","2009375902"
"1853126955","1897440560"
"1853687308","571603979"
"1854900116","1542237703"
"1861450846","2096903159"
"1865270341","2113436952"
"1870155360","2131654448"
"1878885795","1555674425"
"1881643252","2477357344"
"1887896161","1554977156"
"1897866650","2104384655"
"1903895207","2294119025"
"1907414811","2136015402"
"1908331597","2142128665"
"1921965734","2168544733"
"1926287957","1775104463"
"1930028842","1879657803"
"1931889857","1582110813"
"1932628023","1597406097"
"1937217283","2140900554"
"1940062135","2149601387"
"1941980407","2000767968"
"1945279177","2053714720"
"1945279177","2153476845"
"1951690466","2016528028"
"1963628954","635728368"
"1964985762","2039394811"
"1966254250","2108560657"
"1970005871","1994036139"
"1970005871","2027746051"
"1970248190","2133147924"
"1970703660","2067792107"
"1970901580","2035943985"
"1971716930","2163911639"
"1972183081","2010705706"
"1972390636","2068529544"
"1972958962","2168550023"
"1973289396","2061268302"
"1973381562","1533060990"
"1973544575","2102339301"
"1973771581","1565925936"
"1975484590","2139043082"
"1976347014","2008773767"
"1976514505","1551558511"
"1976588008","2115948047"
"1976699209","1819473455"
"1977040753","1560505509"
"1977435771","2042047612"
"1978536610","1778065289"
"1978559254","1580684925"
"1980352477","2001546758"
"1980598738","1972888721"
"1980719038","2001957471"
"1980719038","2065099256"
"1980719038","2154811453"
"1980746605","2070112643"
"1981981851","2158190537"
"1982386793","2067792107"
"1982499277","2161549461"
"1983094221","2097615105"
"1984140147","1966587688"
"1984754736","2007086726"
"1985581313","2018157805"
"1985665526","1992115300"
"1986207838","1966421669"
"1986207838","2011201816"
"1986207838","2037928768"
"1986359730","1985876123"
"1988598093","1985350533"
"1988598093","1993527670"
"1989238968","2113207168"
"1989279229","2150853899"
"1989621756","1985876123"
"1989621756","2136354500"
"1990431158","2009703021"
"1990491654","2007086726"
"1991604044","2122469558"
"1992353402","1987309074"
"1992353402","2007086726"
"1992504079","1964324865"
"1992504079","2127826510"
"1993445121","1959998020"
"1994290443","2955658762"
"1996742956","2028538462"
"1997159691","2010705706"
"1997204240","2147821504"
"1997339972","2037068802"
"1997443967","1742958260"
"1999059524","1504362584"
"1999427165","1952056635"
"1999662401","2024713391"
"2000990998","1973399533"
"2001207998","2149601387"
"2001447382","2093584525"
"2002004988","2008885983"
"2002028909","1875319849"
"2002175995","1984266667"
"2003616327","1976211361"
"2003583708","2035943985"
"2003583708","2122926917"
"2004747121","2076302501"
"2004969688","2086990566"
"2006091824","1543889784"
"2006462547","2107976086"
"2006674511","2107319503"
"2006983327","1585136825"
"2006919639","1554977156"
"2006933079","2020564032"
"2007450263","2011986479"
"2007695687","1981343135"
"2007695687","2005178167"
"2007773488","2056280072"
"2008147605","2238077517"
"2008478579","2168887049"
"2008433438","1981343135"
"2008433438","2062845791"
"2008601642","2056698828"
"2008859494","2140757092"
"2009202666","2008134822"
"2009540543","2086115479"
"2009785706","1903485920"
"2010262288","2170358923"
"2010560635","1532834506"
"2010591841","73382077"
"2011225367","2327535765"
"2011303552","2017607647"
"2011323401","2131664668"
"2011602507","2061930801"
"2011602507","2094605576"
"2012489589","1538202910"
"2012719904","1974416123"
"2013815730","2007882702"
"2013815730","2017815134"
"2014697902","1978063293"
"2014742793","1541758250"
"2014934131","1968231572"
"2015672580","2062102326"
"2017761501","1998657618"
"2018159965","1978063293"
"2018159965","1980490490"
"2018935428","2126304841"
"2019264021","2064524340"
"2020012800","2479113758"
"2020173867","2172016740"
"2021444015","2008589328"
"2022061614","1994036139"
"2022061614","1999653166"
"2022061614","2090849110"
"2022061614","2159685182"
"2023115938","2127390786"
"2023290562","2090708497"
"2024434669","2312964747"
"2024733248","2059616758"
"2025005856","2074647751"
"2025230826","1967460356"
"2027604660","2142584058"
"2027720485","2142031898"
"2030468371","2484609545"
"2030468371","2496426716"
"2030708952","1589943916"
"2031207125","2033246101"
"2031520334","2972424502"
"2031780392","1622130182"
"2031780392","1966894705"
"2031780392","1978063293"
"2031780392","2008893725"
"2031780392","2023365482"
"2031780392","2090540001"
"2031780392","2096744837"
"2032720807","2017241939"
"2032726838","2002087344"
"2035417516","1510389811"
"2035543557","2142031898"
"2035997035","2047159079"
"2035997035","2090554298"
"2037382066","1510619790"
"2040833936","1589943916"
"2041040219","1980490490"
"2041040219","1983872814"
"2041214586","2035943985"
"2041944595","2166680787"
"2042037606","2017220222"
"2042349892","2015085121"
"2042859481","2097562715"
"2043135095","1989593271"
"2044018958","1965665846"
"2045096038","2162834213"
"2045469795","595514139"
"2045672136","2062840877"
"2045994863","2102314894"
"2046559461","2084913518"
"2046837841","2022468958"
"2046969392","2565353095"
"2047215093","2090708497"
"2047904897","1516461961"
"2048524452","1558770934"
"2048524452","2168887049"
"2049352591","2097615105"
"2049352591","2122408276"
"2049625476","2044012795"
"2051159323","2087480565"
"2053031163","2116661712"
"2053070172","1720741243"
"2053655882","1971834177"
"2053655882","1984367578"
"2053655882","2054530944"
"2053655882","2065180688"
"2053655882","2070542035"
"2053655882","2092424905"
"2053655882","2170383176"
"2054472284","2027739182"
"2054658897","1974140629"
"2056821525","2160037783"
"2057250091","1554977156"
"2057589419","1925182522"
"2057589419","1981011930"
"2058989400","1988854058"
"2058989400","1999653166"
"2059064063","1971978428"
"2059754974","2005496538"
"2061372211","1984786275"
"2061502668","2052074889"
"2061754402","2129371936"
"2063094971","1965736540"
"2063094971","1985876123"
"2063094971","1989704116"
"2063094971","1997608093"
"2063094971","2064325011"
"2063094971","2065099256"
"2063423802","2023735268"
"2063423802","2072803165"
"2065336571","2022890264"
"2065365995","1995406012"
"2065616350","1925182522"
"2066095247","2034211784"
"2066030003","2482555001"
"2066600995","1585877844"
"2066600995","2110852599"
"2067328260","1977571357"
"2067328260","2037710531"
"2068680971","2118925316"
"2069406066","2014843808"
"2070019952","1988915136"
"2070933082","2078520756"
"2071644606","2123838014"
"2071808731","2056147391"
"2071808731","2056601675"
"2072641205","2056698828"
"2073878585","2053032453"
"2073918824","2010874807"
"2074096153","2140647971"
"2074268820","1998537899"
"2074303400","1516461961"
"2074303400","2052292760"
"2074306382","2003263977"
"2074330368","1598172612"
"2074893485","2148486540"
"2075156118","2128153609"
"2076097005","2154645004"
"2077139642","2093065820"
"2077710883","1993866001"
"2079093918","2071609006"
"2079808641","2013994384"
"2080236575","1763311249"
"2080488239","2131602454"
"2080712561","2063166285"
"2080908612","2066547779"
"2081327361","2139925344"
"2081475381","2079109501"
"2082793375","2010705706"
"2082793375","2068405078"
"2082793375","2280055851"
"2083211305","2020580827"
"2083556963","1504129814"
"2084333009","1963662682"
"2084404512","2066546797"
"2084507432","2093091054"
"2084857899","2040395399"
"2084857899","2155735325"
"2085472312","2124849257"
"2086297500","1981011930"
"2087263818","1964324865"
"2087626139","1560649687"
